signal_id,ehtimollik
SG_000678,0.542146969788132
SG_000679,0.38866044268554145
SG_000691,0.42538826047572037
SG_000692,0.5017087522799653
SG_000693,0.4811271971260659
SG_000695,0.5550159110353987
SG_000696,0.4924093126368119
SG_000698,0.42876475538825204
SG_000706,0.44899507472939115
SG_000709,0.44688052849450444
SG_000713,0.5084561322998112
SG_000716,0.5446494764500609
SG_000717,0.4590498330928145
SG_000719,0.5469482599074695
SG_000722,0.5253020260985841
SG_000727,0.46962746896125374
SG_000734,0.5766907594315269
SG_000737,0.41897949758492814
SG_000739,0.4734024187400421
SG_000742,0.5447067132076471
SG_000743,0.47763504690574604
SG_000750,0.45728057595538124
SG_000751,0.5702892076974391
SG_000759,0.5551147150717236
SG_000762,0.495085146644161
SG_000764,0.5310969598328127
SG_000768,0.431929892128642
SG_000769,0.5336085035354988
SG_000770,0.4768058493149407
SG_000788,0.5403604957931115
SG_000790,0.4518449224634417
SG_000797,0.43448309655086176
SG_000798,0.47131735099337985
SG_000799,0.5467169560692985
SG_000802,0.5807751897371025
SG_000803,0.6538727015852714
SG_000809,0.4047900373580691
SG_000811,0.39715473511737864
SG_000812,0.5418417924819934
SG_000816,0.5432817806142087
SG_000817,0.4643784807404306
SG_000820,0.4083195667358046
SG_000821,0.4379244246139874
SG_000826,0.5763945372984974
SG_000840,0.5427863683953849
SG_000849,0.5243287999147491
SG_000851,0.477270939083829
SG_000856,0.3826821179226681
SG_000857,0.4574111998178677
SG_000864,0.33657869242383115
SG_000865,0.4556652970549614
SG_000875,0.5329116962682429
SG_000883,0.4767387249128209
SG_000888,0.46645383156563797
SG_000889,0.5277705886381446
SG_000890,0.541290713741553
SG_000891,0.5306382828264793
SG_000903,0.5399883533018242
SG_000907,0.48668941188953774
SG_000909,0.4386750996304717
SG_000910,0.5682915703901134
SG_000911,0.5193993186836029
SG_000912,0.46903502584142714
SG_000913,0.46067519236660004
SG_000917,0.5055821162079196
SG_000920,0.5064564455208797
SG_000928,0.39113726616683203
SG_000934,0.35960444669053704
SG_000935,0.5463689121216502
SG_000938,0.49004648565149117
SG_000940,0.4815635581848723
SG_000943,0.5188519099878722
SG_000945,0.4861283912066703
SG_000946,0.5150636102859736
SG_000948,0.5758001282379832
SG_000950,0.3881090004578657
SG_000954,0.45839355512992475
SG_000959,0.550077244860279
SG_000963,0.48078821146357287
SG_000965,0.4893714471659261
SG_000968,0.5573211746914613
SG_000970,0.5144236562348568
SG_000973,0.4303150808528493
SG_000975,0.4510617752789929
SG_000977,0.43843861351252184
SG_000980,0.5179258933662133
SG_000981,0.49659375236674164
SG_000985,0.5065128895020299
SG_000987,0.5565951670210099
SG_000988,0.5015143425011487
SG_000990,0.4790051850497783
SG_000991,0.562243339482621
SG_001002,0.4864027450147006
SG_001004,0.6053158120550512
SG_001009,0.502519491753285
SG_001010,0.47791437828153027
SG_001014,0.542049106834578
SG_001023,0.5484545796743674
SG_001027,0.36782824514409923
SG_001028,0.5190432108864086
SG_001030,0.49031517260373103
SG_001031,0.5822262839238325
SG_001032,0.5638411477632129
SG_001042,0.4713094963633967
SG_001048,0.4085922418468688
SG_001049,0.3979712286677331
SG_001052,0.4203197232812298
SG_001058,0.4567184760262236
SG_001060,0.38838047192094516
SG_001066,0.5172036068767423
SG_001067,0.48711997999440165
SG_001070,0.47395761945558706
SG_001071,0.4293638548779912
SG_001075,0.28425181727409743
SG_001076,0.482671900035137
SG_001078,0.49419690420424156
SG_001081,0.5264255080776213
SG_001085,0.42024297112947556
SG_001086,0.4969023257192423
SG_001100,0.4322748870145048
SG_001101,0.4226413580688436
SG_001102,0.6194659080518113
SG_001106,0.4235878566284131
SG_001107,0.3060787211532809
SG_001108,0.5042734807597835
SG_001109,0.5362353389888032
SG_001111,0.5885609398274265
SG_001117,0.5823584796088762
SG_001121,0.41251043465488035
SG_001123,0.502675779953277
SG_001125,0.5557402868444586
SG_001126,0.5893298499856687
SG_001128,0.46870852575393834
SG_001133,0.4590666941170173
SG_001135,0.5210213989806607
SG_001143,0.6503446875816543
SG_001153,0.3644124453566993
SG_001155,0.49544394573487716
SG_001157,0.49611590999385413
SG_001159,0.49519638645335884
SG_001161,0.5822358881018052
SG_001163,0.6519104367445454
SG_001167,0.5662245092514696
SG_001180,0.447687485382599
SG_001181,0.591144883437114
SG_001182,0.4747125851292299
SG_001184,0.5438811655320165
SG_001188,0.43792932124827216
SG_001190,0.5260581059696801
SG_001192,0.549229696058102
SG_001196,0.5816067032247341
SG_001201,0.5178139396927347
SG_001202,0.3486252994119362
SG_001203,0.52021623508565
SG_001205,0.5130237958931715
SG_001208,0.5356631106954745
SG_001210,0.5110855400117957
SG_001211,0.49998281409732526
SG_001213,0.5963707037296465
SG_001215,0.4640812049056094
SG_001217,0.548375686272924
SG_001225,0.594921211854071
SG_001226,0.512791580942488
SG_001229,0.460529854233387
SG_001230,0.4652616332103612
SG_001236,0.462025737970711
SG_001237,0.3282620111315894
SG_001243,0.5777531214489315
SG_001245,0.42611454434977364
SG_001248,0.26991250160296426
SG_001252,0.4059313873830152
SG_001255,0.6343295014039849
SG_001257,0.5272763254713875
SG_001262,0.4861903664343451
SG_001264,0.4830445297291524
SG_001267,0.42321823411699727
SG_001279,0.2880328283655445
SG_001285,0.5162838677808762
SG_001287,0.4421377330854978
SG_001293,0.546036813694216
SG_001296,0.5580734080735101
SG_001298,0.4994325550854259
SG_001303,0.43464361202910623
SG_001305,0.40958747304529125
SG_001306,0.4376278297305904
SG_001309,0.4818460446808128
SG_001312,0.49232472749340755
SG_001313,0.473487879454947
SG_001314,0.3951832210790735
SG_001316,0.46444481579953295
SG_001318,0.43015051556709377
SG_001319,0.49634840990908285
SG_001321,0.582588990086569
SG_001322,0.5678673382827378
SG_001327,0.4979990611530955
SG_001331,0.4349468690926444
SG_001335,0.44143852841943426
SG_001336,0.45178794185956067
SG_001349,0.5475677124881023
SG_001350,0.5144495483481021
SG_001352,0.5559206529918128
SG_001354,0.4675706852447008
SG_001361,0.41569691939518116
SG_001362,0.5665623848468051
SG_001364,0.47795230612424405
SG_001374,0.5267382725353351
SG_001389,0.4478637147937227
SG_001390,0.35163683257556494
SG_001395,0.5778689800775368
SG_001397,0.46577585411187583
SG_001401,0.4931376235289661
SG_001402,0.5117161949303978
SG_001405,0.4515214757793844
SG_001412,0.5665154480548731
SG_001415,0.5415799369443932
SG_001419,0.48062299487527005
SG_001421,0.4991783818819228
SG_001423,0.4737958704151652
SG_001432,0.5103940339391283
SG_001433,0.35017450400005723
SG_001441,0.5977329682923898
SG_001446,0.6024497215656586
SG_001447,0.4301007096317753
SG_001448,0.40182186498697053
SG_001453,0.34390478892732324
SG_001458,0.5075563443202713
SG_001465,0.47208474275376333
SG_001469,0.5582060561755293
SG_001470,0.572838175703428
SG_001472,0.49997362095484355
SG_001476,0.5088042889560609
SG_001478,0.5834517677404257
SG_001480,0.5789802656773791
SG_001484,0.4313234367712845
SG_001487,0.5857035893037446
SG_001493,0.4633944033745212
SG_001494,0.506364925538248
SG_001500,0.484717810743296
SG_001505,0.514782550781012
SG_001506,0.4300495515684436
SG_001510,0.3956141655656063
SG_001514,0.5258964005029475
SG_001520,0.43736690220054014
SG_001525,0.6132335609206663
SG_001527,0.4794699379090292
SG_001528,0.4373653533551758
SG_001529,0.3875210440222062
SG_001531,0.5309960218773051
SG_001541,0.4789366043664815
SG_001542,0.47699428477904277
SG_001543,0.5178752861615573
SG_001545,0.4867887190547507
SG_001549,0.5485750126506966
SG_001557,0.19876552158632313
SG_001558,0.5924757645959097
SG_001561,0.5552179173170958
SG_001562,0.42112036448581824
SG_001563,0.5595301673136361
SG_001567,0.5323654209006614
SG_001568,0.5359838298592476
SG_001569,0.426020773096987
SG_001570,0.47608929065890904
SG_001571,0.4740558180795944
SG_001572,0.5686513013476395
SG_001573,0.4350690028848725
SG_001576,0.5809589902525043
SG_001584,0.5290373501535314
SG_001590,0.4302430643840196
SG_001591,0.324706185767395
SG_001592,0.4912319034236474
SG_001595,0.36334231611698015
SG_001601,0.5242875884339171
SG_001604,0.5634105531927198
SG_001609,0.524790735667503
SG_001610,0.5326941758515101
SG_001612,0.42467008937224
SG_001613,0.5239046622238687
SG_001615,0.4604344431126221
SG_001623,0.4403784690921255
SG_001624,0.45216578021147896
SG_001631,0.48631391759027753
SG_001634,0.5001553265727849
SG_001636,0.5997239408288363
SG_001638,0.5082450374858722
SG_001647,0.5729450562797456
SG_001650,0.5096947717222929
SG_001653,0.5576560684828097
SG_001654,0.635320170015489
SG_001658,0.6020692324276986
SG_001663,0.5167537957781709
SG_001667,0.5259961752489234
SG_001668,0.45978895882018855
SG_001670,0.527295974510599
SG_001683,0.4386845199112865
SG_001686,0.5516338846312568
SG_001688,0.5288563276675134
SG_001689,0.41975464669604534
SG_001698,0.5325730778427116
SG_001704,0.5626844799909796
SG_001711,0.5432525450316404
SG_001719,0.37529809856469243
SG_001720,0.3902075937450898
SG_001723,0.5964174218182278
SG_001726,0.5319132474785354
SG_001728,0.5175797188952845
SG_001731,0.46458537751984524
SG_001733,0.5692198753487672
SG_001734,0.44582362297242595
SG_001735,0.6219557532226537
SG_001737,0.5923318902077979
SG_001738,0.5064757208725644
SG_001739,0.5233595081186249
SG_001740,0.5097664291237929
SG_001744,0.511624400021658
SG_001745,0.47583621709372503
SG_001750,0.4826291352033716
SG_001751,0.4691267803076154
SG_001761,0.5451893590473859
SG_001767,0.40442051344484414
SG_001768,0.569888286078664
SG_001769,0.5327391442171552
SG_001776,0.6188071592215295
SG_001786,0.12502644156474715
SG_001788,0.53163508603133
SG_001789,0.4931283949141399
SG_001790,0.4165843165815672
SG_001791,0.5498156328061584
SG_001792,0.5043391819514184
SG_001793,0.5044769553413541
SG_001796,0.5301144464428679
SG_001797,0.5060093758778428
SG_001803,0.43539719652785114
SG_001804,0.4433258071788297
SG_001806,0.4531002522168819
SG_001811,0.46255740214160557
SG_001815,0.5680237061931181
SG_001819,0.3861433648339058
SG_001824,0.4469428894396313
SG_001825,0.5881444452206731
SG_001827,0.40400454030762933
SG_001830,0.4698232451738134
SG_001831,0.3458057508960445
SG_001833,0.5798359220330388
SG_001836,0.4330786207031478
SG_001844,0.5262094415579344
SG_001846,0.5245419101349275
SG_001847,0.4954388313928323
SG_001848,0.634159736585138
SG_001849,0.5483857956403978
SG_001851,0.41700541948887926
SG_001858,0.4867531035228854
SG_001860,0.41297983680052425
SG_001862,0.5242859635447542
SG_001864,0.4774053042375971
SG_001865,0.46471226760991174
SG_001867,0.4540673496286939
SG_001872,0.311728361080475
SG_001876,0.49085228216579563
SG_001877,0.5271270179848315
SG_001883,0.5129684167492748
SG_001884,0.5312007424389945
SG_001885,0.5353368431041221
SG_001886,0.5492322372210504
SG_001888,0.4958821327979413
SG_001890,0.5894784056183247
SG_001892,0.510577035326793
SG_001893,0.5821787070331959
SG_001894,0.523750712585223
SG_001895,0.504107729168334
SG_001897,0.5329905479441901
SG_001901,0.520889636919835
SG_001903,0.5724576784224554
SG_001904,0.4528815316918656
SG_001906,0.44154557248432824
SG_001909,0.5249501836754568
SG_001912,0.4776515748816923
SG_001914,0.440373502601424
SG_001915,0.44505004849849955
SG_001919,0.5913923250733655
SG_001924,0.5329954825227975
SG_001925,0.40831199061569035
SG_001928,0.4537145490227806
SG_001930,0.4968281805243368
SG_001932,0.45595083068529085
SG_001933,0.4694616104649172
SG_001934,0.3854731261884689
SG_001936,0.5016175138410184
SG_001947,0.43212969678008184
SG_001953,0.5562842862686648
SG_001954,0.5037272917200448
SG_001955,0.5847043619342471
SG_001963,0.5184009792556514
SG_001971,0.604153560673873
SG_001975,0.5070423075475222
SG_001976,0.5896346275285732
SG_001977,0.5581649605798503
SG_001980,0.4504143494143294
SG_001981,0.5130611220709068
SG_001982,0.4868920505036711
SG_001990,0.5028358438838303
SG_001999,0.5200469398890458
SG_002000,0.50320076919598
SG_002002,0.5930373530151382
SG_002004,0.44979147575647216
SG_002008,0.5346481224744086
SG_002009,0.5190646911325578
SG_002016,0.5251197401944996
SG_002021,0.5389285232294122
SG_002024,0.5346536624935538
SG_002027,0.5327397819179378
SG_002037,0.5805126939348122
SG_002038,0.5496663274086022
SG_002039,0.511754236483289
SG_002044,0.5280254804439606
SG_002045,0.4321156099968397
SG_002048,0.3398042394400684
SG_002050,0.4796332932521396
SG_002052,0.5039991281989671
SG_002063,0.4728650651812087
SG_002067,0.5316955774615804
SG_002068,0.4203930900542597
SG_002069,0.46634006525267363
SG_002074,0.4851979266008147
SG_002075,0.5167386644026074
SG_002078,0.38973223057191925
SG_002081,0.47738431010750587
SG_002090,0.49892715917549724
SG_002097,0.4964750110928844
SG_002103,0.518007616513031
SG_002105,0.5247530223014863
SG_002110,0.4188183174111043
SG_002122,0.45015585953452425
SG_002123,0.33234626238850806
SG_002125,0.6071933841176024
SG_002129,0.5448359955819486
SG_002131,0.5373233290186197
SG_002137,0.5364934169730231
SG_002142,0.5444302682171345
SG_002150,0.4376879717146306
SG_002151,0.5111414534446498
SG_002152,0.5623951484744362
SG_002166,0.4744177324756074
SG_002171,0.5029758053060623
SG_002172,0.47625535406253916
SG_002176,0.4420910586939304
SG_002177,0.49744081663462864
SG_002181,0.6466417192863402
SG_002184,0.5193784274094633
SG_002185,0.6417677924919021
SG_002186,0.40165134744681347
SG_002191,0.44352803652096096
SG_002192,0.4858827081430443
SG_002194,0.44699341274338494
SG_002200,0.5384160259063786
SG_002209,0.5073033787541156
SG_002213,0.4282009019502588
SG_002220,0.5844676587862154
SG_002223,0.4961263471117029
SG_002227,0.40442502144489906
SG_002228,0.4722537276687083
SG_002233,0.4543639257971482
SG_002241,0.5384655913877456
SG_002248,0.5643705722018236
SG_002251,0.4781731831974345
SG_002252,0.5326992770884794
SG_002254,0.532502714912075
SG_002255,0.5367513021506585
SG_002260,0.5336584725627601
SG_002262,0.46419626490404015
SG_002263,0.3318207988346624
SG_002266,0.4764654971172102
SG_002270,0.3451661602081466
SG_002277,0.525812052429907
SG_002278,0.3197797921617341
SG_002280,0.4584802048809946
SG_002281,0.37208155303752366
SG_002283,0.49638368328769317
SG_002284,0.5674563934987877
SG_002286,0.43554853831035834
SG_002288,0.47081179263475553
SG_002291,0.5000695125705112
SG_002292,0.48081359926166445
SG_002294,0.5248916167650746
SG_002296,0.5015464913069717
SG_002298,0.4803669766070812
SG_002301,0.46547126787385684
SG_002304,0.5147279873180259
SG_002311,0.5974545514501471
SG_002319,0.5317871735209382
SG_002320,0.4527432431801127
SG_002322,0.42368602890010665
SG_002324,0.4471606314723192
SG_002328,0.5827083719242161
SG_002332,0.4877755001485948
SG_002341,0.5950217133440688
SG_002346,0.5587598067906908
SG_002347,0.43047157682185433
SG_002352,0.5646809138921784
SG_002357,0.5265884463421576
SG_002361,0.4217767432891495
SG_002370,0.3781760086806417
SG_002371,0.4576693875482013
SG_002372,0.4495590383774438
SG_002373,0.37348327604624476
SG_002374,0.38514467454801515
SG_002375,0.46690711011300245
SG_002381,0.5065005506860291
SG_002385,0.27108359181042446
SG_002387,0.5102811261184353
SG_002390,0.6223878427945634
SG_002391,0.4685540069262434
SG_002392,0.4595633836935372
SG_002394,0.5593396250286636
SG_002396,0.43700313448915284
SG_002401,0.5817094905554806
SG_002402,0.46721040837910177
SG_002404,0.5659039928598781
SG_002407,0.5118023407771612
SG_002410,0.6258475153863069
SG_002419,0.5509381184624091
SG_002421,0.539615310971528
SG_002422,0.4660928509693467
SG_002423,0.6064801895088514
SG_002429,0.45390729423421067
SG_002430,0.5102498405800997
SG_002434,0.50489914592527
SG_002437,0.5563249979421351
SG_002442,0.5765640059129955
SG_002444,0.40433227365797875
SG_002447,0.5130178321159603
SG_002448,0.38982520985797503
SG_002450,0.5816991875227828
SG_002453,0.42943329310663764
SG_002454,0.6268965275317768
SG_002455,0.5137650510087433
SG_002456,0.45492636694174604
SG_002458,0.5209210035122619
SG_002459,0.3791529566442065
SG_002460,0.46075799646037546
SG_002462,0.368672042432679
SG_002464,0.5054418438193741
SG_002466,0.6099422491568419
SG_002475,0.5575157311888936
SG_002477,0.5288645779492894
SG_002479,0.46065924758540167
SG_002482,0.5007313805209953
SG_002483,0.5538997138571816
SG_002486,0.5057569023636455
SG_002490,0.5581586313636234
SG_002493,0.42603798764603124
SG_002495,0.48968102058747426
SG_002498,0.3871404777144428
SG_002500,0.46463235033417166
SG_002502,0.5023046659367868
SG_002507,0.4399349415791227
SG_002509,0.49963874765789584
SG_002517,0.459694883535124
SG_002520,0.41991822360152203
SG_002522,0.4333190062172041
SG_002526,0.5456033370891337
SG_002529,0.40465995064498883
SG_002532,0.39683568566956795
SG_002539,0.41268129765760336
SG_002541,0.4305611351934187
SG_002544,0.48148894769799266
SG_002545,0.5605622789448452
SG_002546,0.4251801358736378
SG_002548,0.49053901157799995
SG_002555,0.5774502078493442
SG_002559,0.48593046948255963
SG_002568,0.33813772493147
SG_002572,0.5550547214025743
SG_002573,0.3797150659690036
SG_002577,0.505332476187529
SG_002580,0.48082110495150493
SG_002583,0.5222181375893024
SG_002586,0.40566452451414653
SG_002587,0.6470844264002048
SG_002588,0.4939848613778449
SG_002594,0.3760551300104511
SG_002596,0.4209168832694614
SG_002597,0.41744971547648324
SG_002599,0.5038083317838273
SG_002600,0.46455963096437164
SG_002601,0.4746820494515133
SG_002605,0.5122342130784873
SG_002613,0.5179113816519448
SG_002615,0.4483197685685553
SG_002618,0.48155197603027816
SG_002622,0.41483086674050135
SG_002627,0.46648040999853824
SG_002628,0.42167924434519505
SG_002630,0.4644561434375838
SG_002633,0.47689588856966136
SG_002638,0.4189401437811751
SG_002649,0.547427475932766
SG_002650,0.5024122525750974
SG_002652,0.544282379860575
SG_002653,0.5031092440687929
SG_002654,0.48129732045051454
SG_002657,0.5581041737995546
SG_002664,0.4447766893487673
SG_002665,0.4911815454458435
SG_002666,0.4954545045998817
SG_002667,0.536406942030188
SG_002672,0.4755582562425735
SG_002673,0.5794800901237798
SG_002674,0.512241305286164
SG_002675,0.4523932531095871
SG_002680,0.6132688941973995
SG_002684,0.5468933474757934
SG_002688,0.5771776864872485
SG_002689,0.4737201258194106
SG_002691,0.38818821979445517
SG_002693,0.5298517359645628
SG_002699,0.5238878162871775
SG_002701,0.5544025884957565
SG_002705,0.5254792304302465
SG_002720,0.4184408460894592
SG_002731,0.4743551634682317
SG_002733,0.4588641957479143
SG_002735,0.44307788297903106
SG_002736,0.6246424317953434
SG_002738,0.44110131178831263
SG_002742,0.49465860534084066
SG_002746,0.35968775472128595
SG_002748,0.44208327390128566
SG_002752,0.5057337340753698
SG_002755,0.4063066440351215
SG_002757,0.529683467304623
SG_002759,0.534364424888377
SG_002767,0.45700423461132067
SG_002770,0.5273284263650694
SG_002773,0.4949529490032423
SG_002777,0.5962108571127919
SG_002782,0.40746845840683654
SG_002783,0.5632484422191004
SG_002785,0.4889447897782889
SG_002788,0.609149345189623
SG_002789,0.5297221145952583
SG_002793,0.45815773995603776
SG_002796,0.5073428299880796
SG_002798,0.44063574361990976
SG_002809,0.48898757255115793
SG_002814,0.49447891760639745
SG_002820,0.5379328301238149
SG_002825,0.5112165562356574
SG_002827,0.6024876159390404
SG_002829,0.4822755947970206
SG_002832,0.4887039556441004
SG_002834,0.3848776008033112
SG_002840,0.49762423898741615
SG_002842,0.5013276410210009
SG_002843,0.44888306529363126
SG_002849,0.5560174265309957
SG_002850,0.38422208309005196
SG_002853,0.47209554910585266
SG_002875,0.52968409631538
SG_002882,0.4976999957352005
SG_002887,0.5497220860124427
SG_002891,0.5603536853580439
SG_002896,0.4250624862331684
SG_002904,0.5252342784793664
SG_002906,0.5319813306845996
SG_002907,0.4933245087958588
SG_002910,0.48052958005224244
SG_002918,0.39002794810819785
SG_002926,0.4155437341360425
SG_002930,0.4651598151800176
SG_002932,0.383652416022808
SG_002937,0.5230386183114408
SG_002939,0.48954049773267355
SG_002943,0.4947044628720786
SG_002944,0.4573487854223469
SG_002947,0.4994475593240954
SG_002949,0.4338584433644489
SG_002950,0.4029973963245912
SG_002952,0.48776606102347053
SG_002954,0.6098865053062882
SG_002955,0.5413587759378297
SG_002958,0.5433613339975507
SG_002960,0.46794205262665645
SG_002964,0.5489896913471709
SG_002967,0.5376196032962653
SG_002972,0.6497981665278003
SG_002982,0.6280838031112314
SG_002985,0.595952130301225
SG_002989,0.5556133289347511
SG_002999,0.40057356331909866
SG_003002,0.5227371007732423
SG_003008,0.5011607182939957
SG_003023,0.3912063902843821
SG_003024,0.4262805737500872
SG_003026,0.5475649205623818
SG_003028,0.5377827925269982
SG_003030,0.42439794496888394
SG_003031,0.5200483264921676
SG_003037,0.4013959417337539
SG_003042,0.3750166167334052
SG_003043,0.3682026439107549
SG_003044,0.5713191700629542
SG_003045,0.4021189400452626
SG_003048,0.4809331098085445
SG_003049,0.4542212730971771
SG_003051,0.4708335834917279
SG_003052,0.44022078222111405
SG_003059,0.5613284821506788
SG_003062,0.350512085802995
SG_003065,0.47522514907755886
SG_003067,0.36931893800822124
SG_003071,0.4630147713630053
SG_003072,0.5281406575827291
SG_003073,0.4507372739045695
SG_003075,0.5142845045438962
SG_003080,0.5464242042281015
SG_003082,0.4839576912050449
SG_003084,0.49274298361327284
SG_003085,0.45218878475267604
SG_003088,0.5843463949203973
SG_003089,0.49318270662043373
SG_003096,0.4486018019108537
SG_003097,0.5485334551419119
SG_003102,0.43637566829041335
SG_003105,0.5695361116977541
SG_003107,0.3263231725011098
SG_003111,0.46569002176794877
SG_003116,0.4838403272658499
SG_003118,0.5716673203792285
SG_003125,0.40106156638226614
SG_003127,0.525013395943352
SG_003133,0.5584522315223173
SG_003135,0.6638681502134478
SG_003137,0.49415202165548544
SG_003138,0.45187881362892024
SG_003139,0.5609061490335858
SG_003141,0.54244101487157
SG_003144,0.5569327907940862
SG_003151,0.5444218708620566
SG_003154,0.5242954656814242
SG_003158,0.4894258813159266
SG_003160,0.4900321892043326
SG_003164,0.5479348292762503
SG_003168,0.45986275231547136
